word,pos_symbol,pos_word,meaning,sentiment score,sentiment
sángkap,VB,verb,"to furnish, to provide with, to equip.",0.0,Neutral
sánglit,CC,conjunction,"even if, meanwhile.",0.0,Neutral
sánlag,VB,verb,"to fry, to cook in oil.",0.0,Neutral
sansaw,NN,noun,grass jelly,0.0,Neutral
sansaw,NN,noun,grass jelly drink,0.0,Neutral
sansaw,NN,noun,light ; easy ; without worry or trouble sánsaw gid ang ákon ólo. i am perfectly at ease. sánsaw na ang íla hunâhúnà. they do not worry any longer.,0.94,Positive
sánting,JJ,adjective,"of string or ropes, tight.",0.0,Neutral
sántu,NN,noun,variant of sántus.,0.0,Neutral
sántus,NN,noun,saint.,0.0,Neutral
sántus,JJ,adjective,"saintly, holy.",0.0,Neutral
sántu’,VB,verb,"to harmonize, to agree, to be of the same opinion.",0.637,Positive
sán’u,RB,adverb,when.,0.0,Neutral
sapák,VB,verb,"to pay attention to, to mind.",-0.103,Negative
sápat,NN,noun,insect.,0.0,Neutral
sapatéro,NN,noun,shoemaker.,0.0,Neutral
sapatos,NN,noun,shoe,0.0,Neutral
sapátus,NN,noun,shoe.,0.0,Neutral
sapá’,NN,noun,"creek, brook, lake.",0.0,Neutral
sapá’sápa’,NN,noun,"lagoon, man-made brook or creek.",0.0,Neutral
sapding,VB,verb,"touch , graze , come in contact with",0.0,Neutral
sápsap,VB,verb,"to chop so as to make even, to smoothen.",0.0,Neutral
sapú,VB,verb,"to discover, to find out.",0.0,Neutral
sápul,VB,verb,"to confer, to talk things over.",0.0,Neutral
sapúpu,VB,verb,to take care of.,0.494,Positive
sapút,VB,verb,"to arrive, to reach.",0.026,Neutral
saramaylo,JJ,adjective,confused,-0.318,Negative
saramaylo,JJ,adjective,"awkward , clumsy , dull , stupid",-0.772,Negative
saráng,VB,verb,"to be able, to be possible, to be capable of, to be able to afford.",0.382,Positive
sarí,NN,noun,"class, kind.",0.527,Positive
sárisári,JJ,adjective,"different, of mixed kinds, combined.",0.0,Neutral
sársa,NN,noun,"sauce, gravy.",0.0,Neutral
sarsyádo,NN,noun,"meat dish of chicken, pork or meat with a little gravy.",0.0,Neutral
sarút,NN,noun,"pest, plague, epidemic.",0.0,Neutral
sástre,NN,noun,tailor.,0.0,Neutral
sát’um,VB,verb,"to know, to recognize.",0.0,Neutral
sawáy,NN,noun,"brass metal, criticism.",-0.44,Negative
sawáy,VB,verb,"to criticize, to correct, to mention so as to correct.",-0.382,Negative
sáwsaw,VB,verb,"to soak, to put into, to dip.",0.0,Neutral
sáw’a,JJ,adjective,"immoral, indecent.",-0.459,Negative
sáya,NN,noun,long skirt of old women.,0.0,Neutral
sayásat,VB,verb,"to investigate, to check, to diagnose.",0.0,Neutral
saylo,VB,verb,to go over ; to change place,0.0,Neutral
saylo,VB,verb,to pass by,0.0,Neutral
sáylu,VB,verb,"to transfer, to move over.",0.0,Neutral
sáysay,VB,verb,"to relate, to explain, to describe.",0.0,Neutral
sáysay,NN,noun,"history, story, explanation.",0.0,Neutral
sáyud,VB,verb,"to know, to discover, to hear about.",0.0,Neutral
sayúp,VB,verb,"to commit an error, to be at fault.",-0.494,Negative
sá’ad,NN,noun,"promise, vow.",0.318,Positive
sá’ad,VB,verb,"to vow, to promise.",0.318,Positive
sa’úlu,VB,verb,"to memorize, to remember.",0.0,Neutral
sa’úlug,VB,verb,to celebrate.,0.572,Positive
sá’ut,NN,noun,dance.,0.0,Neutral
sá’ut,VB,verb,to dance.,0.0,Neutral
sebuáno,NN,noun,"language spoken principally in agusan, bohol, bukidnon, cebu, davao, lanao del norte, the eastern half of leyte, misamis occidental, negros, oriental, surigao, zamboanga del norte, zamboanga del sur, and in some towns in cotabato.",0.0,Neutral
séda,NN,noun,silk.,0.0,Neutral
segúro,NN,noun,insurance.,0.0,Neutral
sekretaŕya,NN,noun,secretary.,0.0,Neutral
sekréto,NN,noun,secret.,0.0,Neutral
sélyo,NN,noun,"stamp, postage.",0.0,Neutral
semana,NN,noun,week,0.0,Neutral
semána,NN,noun,week.,0.0,Neutral
seménto,NN,noun,"cement, concrete.",0.0,Neutral
senádo,NN,noun,senate;  senator.,0.0,Neutral
sentábos,NN,noun,"one centavo, one centavo coin.",0.0,Neutral
sentimós,NN,noun,"centavo coin, one centavo, one cent.",0.0,Neutral
sentimyento,NN,noun,sentiment,0.0,Neutral
séntro,NN,noun,"center, middle.",0.0,Neutral
septyémbre,NN,noun,september.,0.0,Neutral
serbésa,NN,noun,beer.,0.0,Neutral
serbilyéta,NN,noun,table napkin.,0.0,Neutral
seremonya,NN,noun,ceremony,0.0,Neutral
seremónya,NN,noun,ceremony.,0.0,Neutral
seréno,NN,noun,watchman.,0.0,Neutral
serip,NN,noun,sheriff,0.0,Neutral
seténta,CD,numeral,seventy.,0.0,Neutral
séys,CD,numeral,six.,0.0,Neutral
seysénta,CD,numeral,sixty.,0.0,Neutral
si,RP,particle,personal name marker.,0.0,Neutral
sibat,NN,noun,spear,0.0,Neutral
sibát,NN,noun,"spear, lance.",0.0,Neutral
sibín,NN,noun,wash cloth.,0.0,Neutral
sibín,VB,verb,to wipe with a towel or wash cloth.,0.0,Neutral
sibít,NN,noun,straight pin.,0.226,Positive
sibít,VB,verb,"to use a pin, to tuck together with a pin, to prick with a pin.",-0.34,Negative
síbu,NN,noun,grease.,0.0,Neutral
síbu,VB,verb,"to fit, to be enough.",0.361,Positive
sibuyas,NN,noun,onion,0.0,Neutral
sibúyas,NN,noun,onion.,0.0,Neutral
síbu’,NN,noun,"zero, nothing.",0.0,Neutral
sid-o,NN,noun,hiccup synonym: sikdo,0.0,Neutral
sid-o,VB,verb,to have a hiccup synonym: sikdo,0.0,Neutral
sidlangan,NN,noun,east synonym: mulud-an,0.0,Neutral
sidlangan,JJ,adjective,east ; eastern,0.0,Neutral
sidlángan,NN,noun,east.,0.0,Neutral
síd’ing,VB,verb,"to peep, to look in for a little while.",0.0,Neutral
sielo,NN,noun,"heaven , firmament , sky synonym: langit",0.511,Positive
síga,NN,noun,"glow, shine.",0.0,Neutral
síga,VB,verb,"to shine, to give a glow.",0.0,Neutral
sigahúm,VB,verb,"to desire, to hanker after.",0.402,Positive
sigarílyo,NN,noun,cigarette.,0.0,Neutral
sígi,RB,adverb,"okay, alright, go ahead.",0.44,Positive
sígi,VB,verb,"to go ahead, to go on, to continue.",0.0,Neutral
sígput,VB,verb,"to take up small particles, to collect the leavings.",0.0,Neutral
sígu,VB,verb,"to fit, to join perfectly.",0.836,Positive
sigúro,RB,adverb,"maybe, perhaps.",0.0,Neutral
sigúro,JJ,adjective,"certain, for sure.",0.527,Positive
siháy,VB,verb,"to be different, to be in contrast, to separate from.",0.0,Neutral
sihigún,NN,noun,rod.,0.0,Neutral
síkad,VB,verb,to kick with the foot.,0.0,Neutral
sikdo,NN,noun,hiccup synonym: sid-o,0.0,Neutral
sikdo,VB,verb,to have a hiccup synonym: sid-o,0.0,Neutral
siko,NN,noun,elbow,0.0,Neutral
sikréta,NN,noun,detective.,0.0,Neutral
síku,NN,noun,elbow.,0.0,Neutral
síku,VB,verb,"to elbow, to nudge.",0.0,Neutral
sikúp,VB,verb,"to catch with the hands, as of fish.",0.0,Neutral
síkway,VB,verb,"to reject, to abandon, to jilt, to leave behind, to cast out.",-0.7,Negative
silá,PRP,pronoun,they (third person plural nominal pronoun).,0.0,Neutral
sílak,NN,noun,"rays of the sun, heat of the sun.",0.0,Neutral
sílak,VB,verb,to shine brightly.,0.361,Positive
sílaw,JJ,adjective,"glaring, extremely shiny, blinding.",0.0,Neutral
sílhig,NN,noun,broom.,0.0,Neutral
sílhig,VB,verb,to sweep.,0.0,Neutral
síli,NN,noun,eel.,0.0,Neutral
silíng,NN,noun,"saying, talk, words.",0.0,Neutral
silíng,VB,verb,"to talk about, to say, to mention.",0.0,Neutral
síli’,JJ,adjective,"brilliant, smart.",0.758,Positive
sílu,JJ,adjective,square.,0.0,Neutral
sílung,NN,noun,"basement, shelter.",0.0,Neutral
sílung,VB,verb,to take shelter.,0.0,Neutral
sílut,VB,verb,"to punish, to condemn.",-0.718,Negative
símba,VB,verb,"to worship, to go to church, to pay homage to.",0.202,Positive
símba,NN,noun,church.,0.0,Neutral
simbóryo,NN,noun,"dome, belfry.",0.0,Neutral
símbug,VB,verb,"to mix, to dilute liquids.",0.0,Neutral
símpli,JJ,adjective,"simple, ordinary.",0.0,Neutral
símpun,VB,verb,"to join, to be together with.",0.296,Positive
sín,NN,noun,galvanized iron.,0.0,Neutral
siná’,DT,deictic,"those, (far from the speaker).",0.0,Neutral
síndi,NN,noun,"flame, light.",0.0,Neutral
síndi,VB,verb,"to light, to put a match to.",0.0,Neutral
sinelas,NN,noun,slipper ; flip-flop,0.0,Neutral
síng,RP,particle,variant of sang.,0.0,Neutral
sínggit,NN,noun,shout.,0.0,Neutral
sínggit,VB,verb,"to shout, to howl.",0.0,Neutral
sínghut,NN,noun,"sniff, smell.",0.0,Neutral
sínghut,VB,verb,"to sniff, to smell closely.",0.0,Neutral
singíl,NN,noun,"sprout, seedling.",0.0,Neutral
singíl,VB,verb,"to sprout, to germinate.",0.0,Neutral
singít,NN,noun,"pole, pole with a hook for gathering fruits.",0.0,Neutral
singkamás,NN,noun,turnip.,0.0,Neutral
síngki’,JJ,adjective,"corny, unaccustomed, unsophisticated.",-0.296,Negative
síngko,CD,numeral,five.,0.0,Neutral
síngko,NN,noun,five centavo piece.,0.0,Neutral
singkwénta,CD,numeral,fifty.,0.0,Neutral
síngsing,NN,noun,ring.,0.0,Neutral
siní,DT,deictic,these.,0.0,Neutral
síni,NN,noun,"movie theatre, movie film.",0.0,Neutral
sínsil,NN,noun,chisel.,0.0,Neutral
sinsílyo,NN,noun,"small change, coins.",0.0,Neutral
síntas,NN,noun,"strip, ribbon of film.",0.0,Neutral
sinú’,VB,verb,to shake so as to feel the sound.,-0.178,Negative
sínyal,NN,noun,"sign, symbol, gesture.",0.0,Neutral
sínyal,VB,verb,"to make a sign, to gesticulate, to beacon.",0.0,Neutral
sínyas,NN,noun,"hint, cue, gesture, sign.",0.0,Neutral
sínyas,VB,verb,"to give the cue, to call, to give a hint.",0.0,Neutral
sín’u,PRP,pronoun,who.,0.0,Neutral
sip-on,NN,noun,wet nasal mucus ; snot,0.0,Neutral
sip-on,NN,noun,"( pathology ) cold synonyms: hilanat , kalentura",0.0,Neutral
sip-onon,NN,noun,sniveler ; sniffler,0.0,Neutral
sip-onon,JJ,adjective,having a runny nose ; snot-nosed,0.0,Neutral
sipák,VB,verb,to separate from.,0.0,Neutral
sipála,VB,verb,"to insult, to scorn.",-0.718,Negative
sípa’,NN,noun,"kick, filipino game of kick ball.",0.0,Neutral
sípa’,VB,verb,to kick.,0.0,Neutral
sipílyo,NN,noun,toothbrush.,0.0,Neutral
sípit,VB,verb,to carry under the arm.,0.0,Neutral
sipí’,NN,noun,"one piece, one piece of an orange.",0.0,Neutral
síplat,NN,noun,"glance, stolen glimpse.",-0.494,Negative
síplat,VB,verb,to steal a look at.,-0.494,Negative
síp’un,NN,noun,"cold, running nose.",0.0,Neutral
sirá,NN,noun,"lock, bar.",0.0,Neutral
sirá,JJ,adjective,"closed, locked.",0.0,Neutral
sirá,VB,verb,"to close, to lock.",0.0,Neutral
sirgwélas,NN,noun,tropical plum.,0.0,Neutral
sirip,NN,noun,sheriff,0.0,Neutral
sirirítan,NN,noun,cricket.,0.0,Neutral
sír’um,NN,noun,"dark, dusk.",0.0,Neutral
sistéma,NN,noun,system.,0.0,Neutral
sítsit,VB,verb,"to hiss at, to produce a long hissing sound so as to call attention.",0.0,Neutral
sítyu,NN,noun,political and area division smaller than a barrio or village.,0.0,Neutral
síwil,NN,noun,"twig, young sprout.",0.0,Neutral
síya,NN,noun,"chair, saddle.",0.0,Neutral
siyám,CD,numeral,nine.,0.0,Neutral
si’úd,NN,noun,"fish trap, loop.",-0.318,Negative
si’úd,VB,verb,"to trap fish, to gather fish from a si’úd.",-0.318,Negative
sóbra,RB,adverb,"over, too much.",0.0,Neutral
sóbra,NN,noun,"lift-over, balance.",0.0,Neutral
sóbra,VB,verb,to be more than necessary.,0.0,Neutral
sóbra,VB,verb,"to add together, to get the sum.",0.0,Neutral
sobre,NN,noun,envelope,0.0,Neutral
sobre,NN,noun,excess,0.0,Neutral
sóbre,NN,noun,envelope.,0.0,Neutral
sokla,NN,noun,silk,0.0,Neutral
solang,NN,noun,( anatomy ) chin,0.0,Neutral
soldado,NN,noun,soldier,0.0,Neutral
soldádo,NN,noun,soldier.,0.0,Neutral
soltéro,NN,noun,single man of age fifteen and up.,0.0,Neutral
sopá,NN,noun,"couch, sofa.",0.0,Neutral
sorbéte,NN,noun,ice cream.,0.0,Neutral
soríso,NN,noun,sausage.,0.0,Neutral
suba,NN,noun,river,0.0,Neutral
subáng,NN,noun,oldest child.,0.0,Neutral
subay,NN,noun,ant,0.0,Neutral
subáy,NN,noun,"ant, red ant.",0.0,Neutral
subá’,NN,noun,river.,0.0,Neutral
súbli’,VB,verb,"to inherit, to be heir to.",0.0,Neutral
súbli’,NN,noun,"legacy, heritage; /mang-/ heir.",0.0,Neutral
subong,RB,adverb,now,0.0,Neutral
súbul,VB,verb,"to cast out, to drive away, to renounce.",0.0,Neutral
subúng,RB,adverb,"now, like, similarly.",0.361,Positive
subú’,NN,noun,"sadness, sorrow, loneliness.",-0.844,Negative
subú’,JJ,adjective,"sad, lonely, sorrowful.",-0.832,Negative
subú’,VB,verb,"to become sad, to feel lonely.",-0.681,Negative
súd’an,NN,noun,"main course of a meal, viand to go with rice during a meal.",0.0,Neutral
sugál,NN,noun,"gambling, risk.",-0.273,Negative
sugál,VB,verb,"to gamble, to take the risk.",-0.273,Negative
súgat,VB,verb,to fetch people.,0.0,Neutral
sugatá’,VB,verb,"to encounter, to meet accidentally, to come from different directions.",-0.34,Negative
sugá’,NN,noun,"light, electric bulb.",0.0,Neutral
súgba,VB,verb,"to roast, to broil, to broil directly on top of live coal.",0.202,Positive
súgbu,VB,verb,"to jump overboard, to dive into.",0.0,Neutral
súghaw,VB,verb,"to glean, to pick after a reaper.",0.0,Neutral
súgid,NN,noun,"disclosure, story.",0.0,Neutral
súgid,VB,verb,"to tell, to disclose.",0.0,Neutral
sugilánun,NN,noun,"story, conversation.",0.0,Neutral
sugilánun,VB,verb,"to tell a story, to converse with.",0.0,Neutral
sugod,VB,verb,to begin,0.0,Neutral
súgpa’,VB,verb,to spit blood.,0.0,Neutral
súgpu,NN,noun,lobster.,0.0,Neutral
súgpun,NN,noun,"connection, adjoining part, continuation.",0.0,Neutral
súgpun,VB,verb,"to adjoin, to connect, to continue.",0.0,Neutral
súgud,NN,noun,"start, beginning.",0.0,Neutral
súgud,VB,verb,"to start, to begin, to commence.",0.0,Neutral
sugút,NN,noun,"agreement, contract.",0.494,Positive
sugút,VB,verb,"to consent, to agree, to allow, to permit.",0.649,Positive
súgu’,NN,noun,"command, request.",0.0,Neutral
súgu’,VB,verb,"to request, to command, to decree.",0.0,Neutral
súgyut,VB,verb,"to urge on, to induce, to provoke.",-0.402,Negative
súhul,NN,noun,"salary, pay.",-0.103,Negative
súhul,VB,verb,"to pay wages, to give salary to.",-0.103,Negative
súhut,VB,verb,"to creep through, to go under, to crawl through a narrow passage.",0.0,Neutral
súhut,NN,noun,bribe.,-0.202,Negative
súka,NN,noun,"spew, vomit.",0.0,Neutral
súka,VB,verb,"to vomit, to throw up.",0.0,Neutral
súkat,NN,noun,measurement.,0.0,Neutral
súkat,VB,verb,to measure.,0.0,Neutral
súka’,NN,noun,vinegar.,0.0,Neutral
súki’,NN,noun,"favorite customer, favorite salesman.",0.718,Positive
súksuk,NN,noun,"apparel, dress, house lizard.",0.0,Neutral
súksuk,VB,verb,"to wear a garment, to put on, to don.",0.0,Neutral
sukúb,VB,verb,to measure the quantity of.,0.0,Neutral
sukút,NN,noun,"payment, price, collection.",0.0,Neutral
sukút,VB,verb,"to collect, to ask for payment.",0.0,Neutral
súk’ay,VB,verb,"to dig up earth, to turn up earth with a hand tool.",0.494,Positive
súlab,NN,noun,blade.,0.0,Neutral
sulábi,VB,verb,"to pet, to discriminate, to prefer, to distinguish.",0.0,Neutral
sulát,NN,noun,"handwriting, letter.",0.0,Neutral
sulát,VB,verb,to write.,0.0,Neutral
suláy,VB,verb,"to tempt, to induce, to do otherwise.",0.0,Neutral
súlda,VB,verb,to weld together.,0.0,Neutral
súlhay,JJ,adjective,"comfortable, at ease.",0.7,Positive
súlhay,NN,noun,"comfort, ease.",0.612,Positive
súlhay,VB,verb,"to become easy, to live in comfort.",0.66,Positive
súlip,VB,verb,"to pass under the house, to dive.",0.0,Neutral
súlit,VB,verb,"to test, to repeat, to do again.",0.0,Neutral
sulí’,VB,verb,to turn upside down.,0.0,Neutral
sulod,NN,noun,alternative form of sulud,0.0,Neutral
sulog,NN,noun,rooster,0.0,Neutral
súlsul,VB,verb,"to press on, to insist.",0.0,Neutral
súlu,RB,adverb,"alone, solely.",-0.25,Negative
sulúd,NN,noun,"inside, room.",0.0,Neutral
sulúd,VB,verb,"to enter, to go inside, to put inside.",0.0,Neutral
súluk,NN,noun,corner.,0.0,Neutral
súlung,VB,verb,"to inspect, to raid.",0.0,Neutral
sulusakayán,NN,noun,"toy boat, paper boat.",0.0,Neutral
sulú’,NN,noun,torch.,0.0,Neutral
súl’ub,VB,verb,"to dress, to put on a dress, to wear a garment.",0.0,Neutral
súma,NN,noun,"sum, addition.",0.0,Neutral
súma,VB,verb,to add up.,0.0,Neutral
sumalayhaw,NN,noun,cockerel ; young cock,-0.153,Negative
súman,NN,noun,sticky cooked rice wrapped in banana leaf.,0.0,Neutral
súmbag,VB,verb,"to box, to hit with the fist.",0.0,Neutral
súmbung,VB,verb,"to denounce, to accuse, to report.",-0.494,Negative
súmpa’,NN,noun,"oath, sworn statement, vow.",0.0,Neutral
súmpa’,VB,verb,"to take an oath, to swear, to make a big promise.",0.273,Positive
súmpung,VB,verb,"to oppose, to resist, to fight, to have an argument with.",-0.625,Negative
súm’ud,VB,verb,"to loathe, to have more than enough so as to feel boredom, to cloy.",-0.67,Negative
sun-adan,NN,noun,fireplace,0.0,Neutral
sundang,NN,noun,a type of bolo knife,0.0,Neutral
sundáyag,VB,verb,"to publish, to display, to explain.",0.0,Neutral
sungay,NN,noun,horn,0.0,Neutral
súngay,NN,noun,horn.,0.0,Neutral
súngay,VB,verb,"to gore, to pierce with a horn.",0.0,Neutral
súnggud,VB,verb,"to sulk, to resent, to be disappointed so as to sulk.",-0.586,Negative
súnggu’,VB,verb,"to bump into, to crash against, to knock hard against something.",-0.477,Negative
súngka’,NN,noun,"filipino game of stones, appeal.",0.0,Neutral
súngka’,VB,verb,to appeal a case in the upper court.,0.0,Neutral
súngsung,NN,noun,"stopper, cork.",0.0,Neutral
súngsung,VB,verb,to close an opening with a stopper or a cork.,0.0,Neutral
súngu,NN,noun,antennae of insects.,0.0,Neutral
sunlog,NN,noun,tease,-0.318,Negative
súnlug,NN,noun,"teasing, joke.",0.226,Positive
súnlug,VB,verb,to tease.,-0.318,Negative
súnsun,JJ,adjective,"frequent, often.",0.0,Neutral
súntuk,VB,verb,"to pierce, to thrust, to go through.",0.0,Neutral
sunúd,RB,adverb,next.,0.0,Neutral
sunúd,VB,verb,"to go after, to follow, to tag along.",0.0,Neutral
sunúd,NN,noun,"rules, laws, guidelines; /-lu-…-un/ leader, example, model, rules.",0.0,Neutral
sunúdsunúd,RB,adverb,one after another.,0.0,Neutral
sunúdsunúd,VB,verb,"to tail, to tag along, to keep on following after.",0.0,Neutral
súnug,NN,noun,"fire, dest ctive burning.",-0.34,Negative
súnug,VB,verb,"to set fire to, to burn, to raze.",-0.34,Negative
sunú’,CC,conjunction,according to.,0.0,Neutral
súpas,NN,noun,soup.,0.0,Neutral
superbisór,NN,noun,supervisor.,0.0,Neutral
supládu,JJ,adjective,"stubborn, over-bearing.",-0.402,Negative
súpsup,VB,verb,"to sip in, to suck, to absorb.",-0.44,Negative
supúg,JJ,adjective,"rabid, contagious, furious.",-0.727,Negative
supúk,VB,verb,"to contradict, to oppose, to fight someone smaller in size or younger in age.",-0.599,Negative
supút,VB,verb,"to gather or collect in small amounts, to be against someone smaller in size.",0.0,Neutral
súput,NN,noun,paper sack or bag.,0.0,Neutral
súrsi,NN,noun,"darning, patch.",0.0,Neutral
súrsi,VB,verb,"to darn, to patch.",0.0,Neutral
sús,UH,interjection,"oh, my goodness, wow.",0.778,Positive
súsi’,VB,verb,"to investigate, to look into, to try to discover, to research.",0.0,Neutral
suspendér,VB,verb,"to suspend, to reprieve.",-0.318,Negative
susténto,NN,noun,"sustenance, maintenance.",0.0,Neutral
súsu,NN,noun,"mammary gland, breast.",0.0,Neutral
súsu,VB,verb,to nurse from the breast or bottle.,0.0,Neutral
sutíl,JJ,adjective,"naughty, mischievous.",0.0,Neutral
sútsut,VB,verb,"to prod from below with a very little force, to make a hissing sound to call attention.",0.0,Neutral
suyak,NN,noun,thorn,0.0,Neutral
súyup,VB,verb,"to absorb, to suck in, to breathe in.",-0.44,Negative
sú’ay,VB,verb,"to debate, to dispute, to disobey.",-0.402,Negative
sú’ay,JJ,adjective,"disobedient, hostile.",-0.382,Negative
swélas,NN,noun,"of shoes, sole.",0.0,Neutral
swéldo,NN,noun,"salary, pay, wage.",-0.103,Negative
swéldo,VB,verb,"to pay wages, to receive a salary.",-0.103,Negative
swérte,NN,noun,"luck, fate.",0.459,Positive
swérte,JJ,adjective,lucky.,0.421,Positive
syá,PRP,pronoun,"he, she, it (third person singular nominal pronoun).",0.0,Neutral
syápa,NN,noun,badge.,0.0,Neutral
syén,CD,numeral,hundred.,0.0,Neutral
syénsya,NN,noun,science.,0.0,Neutral
syérto,RB,adverb,"certainly, surely.",0.649,Positive
syéte,CD,numeral,seven.,0.0,Neutral
syudád,NN,noun,"city, metropolis.",0.0,Neutral
